dbid,Name
DB00431," Aficide
"
DB00431," Agrocide
"
DB00431," Agrocide III
"
DB00431," Agrocide WP
"
DB00431," Ameisentod
"
DB00431," Aparasin
"
DB00431," Aphtiria
"
DB00431," Aplidal
"
DB00431," Arbitex
"
DB00431," Atlas steward
"
DB00431," Ben-Hex
"
DB00431," Bentox 10
"
DB00431," Bexol
"
DB00431," Celanex
"
DB00431," Chloresene
"
DB00431," Codechine
"
DB00431," Devoran
"
DB00431," Entomoxan
"
DB00431," Esoderm
"
DB00431," Gamacid
"
DB00431," Gamene
"
DB00431," Gammalin
"
DB00431," Gammalin 20
"
DB00431," Gammasan
"
DB00431," Gammaterr
"
DB00431," Gammexane
"
DB00431," Gexane
"
DB00431," Heclotox
"
DB00431," Hexa
"
DB00431," Hexatox
"
DB00431," Hexaverm
"
DB00431," Hexicide
"
DB00431," Hexit
"
DB00431," Hexyclan
"
DB00431," Hortex
"
DB00431," Indane
"
DB00431," Isotox
"
DB00431," Jacutin
"
DB00431," Kokotine
"
DB00431," Kwell
"
DB00431," Lendine
"
DB00431," Lentox
"
DB00431," Lidenal
"
DB00431," Lindafor
"
DB00431," Lindatox
"
DB00431," Lindex
"
DB00431," Lindosep
"
DB00431," Lintox
"
DB00431," Linvur
"
DB00431," Lorexane
"
DB00431," Milbol 49
"
DB00431," Mszycol
"
DB00431," Neo-Scabicidol
"
DB00431," New kotol
"
DB00431," Nexen FB
"
DB00431," Nexit
"
DB00431," Nexit-Stark
"
DB00431," Nexol-E
"
DB00431," Nicochloran
"
DB00431," Omnitox
"
DB00431," Ovadziak
"
DB00431," Owadziak
"
DB00431," Pedraczak
"
DB00431," Pflanzol
"
DB00431," Quellada
"
DB00431," Scabene
"
DB00431," Scabene lotion
"
DB00431," Spritz-Rapidin
"
DB00431," Spruehpflanzol
"
DB00431," Streunex
"
DB00431," Thionex
"
DB00431," Tri-6
"
DB00431," Viton
"
DB00431,"Benzene hexachloride
"
DB00431," gamma-BHC
"
DB00431," gamma-HCH
"
DB00431," gamma-Hexachlorocyclohexane
"
DB00431," Lindan
"
DB00431," ѩ_-benzene hexachloride
"
DB00431," ѩ_-BHC
"
DB00431," ѩ_-HCH
"
DB00431," ѩ_-hexachlorocyclohexane
"
DB00431," ѩ_-Hexachlorzyklohexan
"
DB00431," ѩ_-lindane
"
DB01003,"Cromoglicic acid
"
DB01003,"Aarane
"
DB01003," Alercom
"
DB01003," Alerion
"
DB01003," Allergocrom
"
DB01003," Colimune
"
DB01003," Crolom
"
DB01003," Cromo-Comod
"
DB01003," Cromoptic
"
DB01003," Cromovet
"
DB01003," Fivent
"
DB01003," Gastrocrom
"
DB01003," Gastrofrenal
"
DB01003," Inostral
"
DB01003," Intal
"
DB01003," Introl
"
DB01003," Irtan
"
DB01003," Lomudal
"
DB01003," Lomupren
"
DB01003," Lomusol
"
DB01003," Lomuspray
"
DB01003," Nalcrom
"
DB01003," Nalcron
"
DB01003," Nasalcrom
"
DB01003," Nasmil
"
DB01003," Opticrom
"
DB01003," Opticron
"
DB01003," Rynacrom
"
DB01003," Sofro
"
DB01003," Vistacrom
"
DB01003," Vividrin
"
DB01003,"Acide Cromoglicique 
"
DB01003," Acido Cromoglicico 
"
DB01003," Acidum Cromoglicicum 
"
DB01003," Cromoglicate
"
DB01003," Cromoglicic Acid
"
DB01003," Cromoglycate
"
DB01003," Cromolyn
"
DB00415,"Ampicillin
"
DB00415,"AB-PC
"
DB00415," Ab-Pc Sol
"
DB00415," Acillin
"
DB00415," Adobacillin
"
DB00415," Alpen
"
DB00415," Amblosin
"
DB00415," Amcill
"
DB00415," Amfipen
"
DB00415," Amfipen V
"
DB00415," Amipenix S
"
DB00415," Ampen
"
DB00415," Ampi-Bol
"
DB00415," Ampi-Co
"
DB00415," Ampi-Tab
"
DB00415," Ampichel
"
DB00415," Ampicil
"
DB00415," Ampicillin A
"
DB00415," Ampicin
"
DB00415," Ampifarm
"
DB00415," Ampikel
"
DB00415," Ampimed
"
DB00415," Ampipenin
"
DB00415," Ampipenin. Nt3
"
DB00415," Ampiscel
"
DB00415," Ampisyn
"
DB00415," Ampivax
"
DB00415," Ampivet
"
DB00415," Amplacilina
"
DB00415," Amplin
"
DB00415," Amplipenyl
"
DB00415," Amplisom
"
DB00415," Amplital
"
DB00415," Ampy-Penyl
"
DB00415," Austrapen
"
DB00415," Binotal
"
DB00415," Bonapicillin
"
DB00415," Britacil
"
DB00415," Campicillin
"
DB00415," Cimex
"
DB00415," Copharcilin
"
DB00415," D-Cillin
"
DB00415," Delcillin
"
DB00415," Deripen
"
DB00415," Divercillin
"
DB00415," Doktacillin
"
DB00415," Duphacillin
"
DB00415," Grampenil
"
DB00415," Guicitrina
"
DB00415," Guicitrine
"
DB00415," Lifeampil
"
DB00415," Morepen
"
DB00415," Norobrittin
"
DB00415," Novo-Ampicillin
"
DB00415," Nuvapen
"
DB00415," Olin Kid
"
DB00415," Omnipen
"
DB00415," Omnipen-N
"
DB00415," Orbicilina
"
DB00415," Pen A
"
DB00415," Pen a Oral
"
DB00415," Pen Ampil
"
DB00415," Penbristol
"
DB00415," Penbritin
"
DB00415," Penbritin Paediatric
"
DB00415," Penbritin Syrup
"
DB00415," Penbritin-S
"
DB00415," Penbrock
"
DB00415," Penicline
"
DB00415," Penimic
"
DB00415," Pensyn
"
DB00415," Pentrex
"
DB00415," Pentrexl
"
DB00415," Pentrexyl
"
DB00415," Pfizerpen A
"
DB00415," Polycillin
"
DB00415," Ponecil
"
DB00415," Princillin
"
DB00415," Principen
"
DB00415," Qidamp
"
DB00415," Racenacillin
"
DB00415," Ro-Ampen
"
DB00415," Rosampline
"
DB00415," Roscillin
"
DB00415," Semicillin
"
DB00415," Servicillin
"
DB00415," Sumipanto
"
DB00415," Supen
"
DB00415," Synpenin
"
DB00415," Texcillin
"
DB00415," Tokiocillin
"
DB00415," Tolomol
"
DB00415," Totacillin
"
DB00415," Totalciclina
"
DB00415," Totapen
"
DB00415," Trifacilina
"
DB00415," Ultrabion
"
DB00415," Ultrabron
"
DB00415," Vampen
"
DB00415," Viccillin
"
DB00415," Viccillin S
"
DB00415," Wypicil
"
DB00415,"Aminobenzylpenicillin
"
DB00415," Ampicilina 
"
DB00415," Ampicillin 
"
DB00415," Ampicillin Acid
"
DB00415," Ampicillin Anhydrate
"
DB00415," Ampicillin Anhydrous
"
DB00415," Ampicillin Base
"
DB00415," Ampicillin Sodium
"
DB00415," Ampicillin Trihydrate
"
DB00415," Ampicillina 
"
DB00415," Ampicilline
"
DB00415," Ampicilline 
"
DB00415," Ampicillinum 
"
DB00415," Anhydrous Ampicillin
"
DB00415," Bayer 5427
"
DB00415," D-Ampicillin
"
DB01170,"Guanethidine
"
DB01170,"Abapresin
"
DB01170," Apo-Guanethidine
"
DB01170," Eutensol
"
DB01170," Ismelin
"
DB01170," Oktadin
"
DB01170,"Guanethidine Monosulfate
"
DB01170," Guanethidine Sulphae
"
DB00440,"Trimethoprim
"
DB00440,"Abaprim
"
DB00440," Alprim
"
DB00440," Apo-Sulfatrim
"
DB00440," Bactin
"
DB00440," Bactramin
"
DB00440," Co-Trimoxazole
"
DB00440," Cotrim
"
DB00440," Idotrim
"
DB00440," Instalac
"
DB00440," Methoprim
"
DB00440," Monoprim
"
DB00440," Monotrim
"
DB00440," Monotrimin
"
DB00440," Oraprim
"
DB00440," Priloprim
"
DB00440," Primosept
"
DB00440," Primsol
"
DB00440," Proloprim
"
DB00440," Septra
"
DB00440," Sulfamethoprim
"
DB00440," Sulfamethoxazole & Trimethoprim
"
DB00440," Sulfatrim
"
DB00440," Sulmeprim
"
DB00440," Syraprim
"
DB00440," Tiempe
"
DB00440," Tmp-Ratiopharm
"
DB00440," Trimanyl
"
DB00440," Trimeth/Sulfa
"
DB00440," Trimethioprim
"
DB00440," Trimethopriom
"
DB00440," Trimetoprim
"
DB00440," Trimexazole
"
DB00440," Trimogal
"
DB00440," Trimopan
"
DB00440," Trimpex
"
DB00440," Trimpex 200
"
DB00440," Triprim
"
DB00440," Uretrim
"
DB00440," Wellcoprim
"
DB01016,"Glyburide
"
DB01016,"Abbenclamide
"
DB01016," Adiab
"
DB01016," Azuglucon
"
DB01016," Bastiverit
"
DB01016," Benclamin
"
DB01016," Betanase
"
DB01016," Betanese 5
"
DB01016," Calabren
"
DB01016," Cytagon
"
DB01016," Daonil
"
DB01016," Debtan
"
DB01016," Dia-basan
"
DB01016," Diabeta
"
DB01016," Diabiphage
"
DB01016," Dibelet
"
DB01016," Duraglucon
"
DB01016," Euclamin
"
DB01016," Euglucan
"
DB01016," Euglucon
"
DB01016," Euglucon 5
"
DB01016," Euglykon
"
DB01016," GBN 5
"
DB01016," Gen-Glybe
"
DB01016," Gewaglucon
"
DB01016," Gilemal
"
DB01016," Glamide
"
DB01016," Glibadone
"
DB01016," Gliban
"
DB01016," Gliben
"
DB01016," Gliben-Puren N
"
DB01016," Glibenbeta
"
DB01016," Glibenclamid AL
"
DB01016," Glibenclamid Basics
"
DB01016," Glibenclamid Fabra
"
DB01016," Glibenclamid Genericon
"
DB01016," Glibenclamid Heumann
"
DB01016," Glibenclamid Riker M.
"
DB01016," Glibenclamid-Cophar
"
DB01016," Glibenclamid-Ratiopharm
"
DB01016," Glibenil
"
DB01016," Glibens
"
DB01016," Glibesyn
"
DB01016," Glibet
"
DB01016," Glibetic
"
DB01016," Glibil
"
DB01016," Gliboral
"
DB01016," Glicem
"
DB01016," Glidiabet
"
DB01016," Glimel
"
DB01016," Glimide
"
DB01016," Glimidstata
"
DB01016," Glisulin
"
DB01016," Glitisol
"
DB01016," Glubate
"
DB01016," Gluben
"
DB01016," Gluco-Tablimen
"
DB01016," Glucobene
"
DB01016," Glucohexal
"
DB01016," Glucolon
"
DB01016," Glucomid
"
DB01016," Glucoremed
"
DB01016," Glucoven
"
DB01016," Glyben
"
DB01016," Glybenclamide
"
DB01016," Glybenzcyclamide
"
DB01016," Glycolande
"
DB01016," Glycomin
"
DB01016," Glynase
"
DB01016," Hexaglucon
"
DB01016," Humedia
"
DB01016," Lederglib
"
DB01016," Libanil
"
DB01016," Lisaglucon
"
DB01016," Malix
"
DB01016," Maninil
"
DB01016," Med-Glionil
"
DB01016," Melix
"
DB01016," Micronase
"
DB01016," Miglucan
"
DB01016," Nadib
"
DB01016," Neogluconin
"
DB01016," Norglicem 5
"
DB01016," Normoglucon
"
DB01016," Novo-Glyburide
"
DB01016," Orabetic
"
DB01016," Pira
"
DB01016," Praeciglucon
"
DB01016," PresTab
"
DB01016," Prodiabet
"
DB01016," Renabetic
"
DB01016," Semi-Daonil
"
DB01016," Sugril
"
DB01016," Suraben
"
DB01016," Tiabet
"
DB01016," Yuglucon
"
DB01016,"Apo-Glibenclamide
"
DB01016," Glibenclamida 
"
DB01016," Glibenclamide
"
DB01016," Glibenclamidum 
"
DB01053,"Penicillin G
"
DB01053,"Abbocillin
"
DB01053," Ayercillin
"
DB01053," Benzopenicillin
"
DB01053," Benzylpenicillin
"
DB01053," Benzylpenicillin G
"
DB01053," Benzylpenicillinic Acid
"
DB01053," Bicillin
"
DB01053," Cillora
"
DB01053," Cilloral
"
DB01053," Cilopen
"
DB01053," Compocillin G
"
DB01053," Cosmopen
"
DB01053," Crysticillin 300 A.S.
"
DB01053," Dropcillin
"
DB01053," Free Benzylpenicillin
"
DB01053," Free Penicillin G
"
DB01053," Free Penicillin Ii
"
DB01053," Galofak
"
DB01053," Gelacillin
"
DB01053," Liquacillin
"
DB01053," Megacillin
"
DB01053," Pencillin G
"
DB01053," Penicillin
"
DB01053," Penicillin G Potassium
"
DB01053," Penicillin G Potassium in Plastic Container
"
DB01053," Penicillin G Sodium
"
DB01053," Penicillin-G Potassium
"
DB01053," Penicillinic Acid. Benzyl-
"
DB01053," Pentids
"
DB01053," Pentids 200
"
DB01053," Pfizerpen
"
DB01053," Pfizerpen G
"
DB01053," Pharmacillin
"
DB01053," Phenylacetamidopenicillanic Acid
"
DB01053," Pradupen
"
DB01053," Specilline G
"
DB01053," Ursopen
"
DB00013,"Urokinase
"
DB00013,"Abbokinase
"
DB00013," Kinlytic
"
DB00013,"U-plasminogen activator
"
DB00013," uPA
"
DB00013," Urokinase-type plasminogen activator precursor
"
DB00421,"Spironolactone
"
DB00421,"Abbolactone
"
DB00421," Acelat
"
DB00421," Aldace
"
DB00421," Aldactazide
"
DB00421," Aldactide
"
DB00421," Aldactone
"
DB00421," Aldactone A
"
DB00421," Alderon
"
DB00421," Aldopur
"
DB00421," Almatol
"
DB00421," Altex
"
DB00421," Aquareduct
"
DB00421," Deverol
"
DB00421," Diatensec
"
DB00421," Dira
"
DB00421," Duraspiron
"
DB00421," Espironolactona 
"
DB00421," Euteberol
"
DB00421," Lacalmin
"
DB00421," Lacdene
"
DB00421," Laractone
"
DB00421," Melarcon
"
DB00421," Nefurofan
"
DB00421," Osyrol
"
DB00421," Sagisal
"
DB00421," Sincomen
"
DB00421," SNL
"
DB00421," Spiresis
"
DB00421," Spiretic
"
DB00421," Spiridon
"
DB00421," Spiro-Tablinen
"
DB00421," Spiroctan
"
DB00421," Spiroctanie
"
DB00421," Spiroderm
"
DB00421," Spirolactone
"
DB00421," Spirolakton
"
DB00421," Spirolang
"
DB00421," Spirolone
"
DB00421," Spirone
"
DB00421," Spironocompren
"
DB00421," Spironolactone 
"
DB00421," Spironolactone A
"
DB00421," Spironolactonum 
"
DB00421," Spironolattone 
"
DB00421," Sprioderm
"
DB00421," Supra-puren
"
DB00421," Suracton
"
DB00421," Uractone
"
DB00421," Urusonin
"
DB00421," Verospiron
"
DB00421," Verospirone
"
DB00421," Verospirone Opianin
"
DB00421," Xenalon
"
DB00199,"Erythromycin
"
DB00199,"Abboticin
"
DB00199," Abomacetin
"
DB00199," Ak-mycin
"
DB00199," Akne-Mycin
"
DB00199," Aknin
"
DB00199," Benzamycin
"
DB00199," Benzamycin Pak
"
DB00199," Bristamycin
"
DB00199," Dotycin
"
DB00199," Dumotrycin
"
DB00199," E-Base
"
DB00199," E-Glades
"
DB00199," E-Mycin
"
DB00199," E-Solve 2
"
DB00199," Emgel
"
DB00199," EMU
"
DB00199," Eritrocina
"
DB00199," Ermycin
"
DB00199," Ery-Sol
"
DB00199," Ery-Tab
"
DB00199," Eryc
"
DB00199," Eryc 125
"
DB00199," Eryc Sprinkles
"
DB00199," Erycen
"
DB00199," Erycette
"
DB00199," Erycin
"
DB00199," Erycinum
"
DB00199," Eryderm
"
DB00199," Erygel
"
DB00199," Erymax
"
DB00199," Erypar
"
DB00199," Erythra-Derm
"
DB00199," Erythro
"
DB00199," Erythro-Statin
"
DB00199," Erythrogran
"
DB00199," Erythroguent
"
DB00199," Erythromast 36
"
DB00199," Erythromid
"
DB00199," Erythromycin A
"
DB00199," Erythromycin B
"
DB00199," Ethril 250
"
DB00199," Ilocaps
"
DB00199," Ilosone
"
DB00199," Ilotycin
"
DB00199," Ilotycin Gluceptate
"
DB00199," IndermRetcin
"
DB00199," Kesso-Mycin
"
DB00199," Mephamycin
"
DB00199," Pantomicina
"
DB00199," Pfizer-e
"
DB00199," Propiocine
"
DB00199," R-P Mycin
"
DB00199," Robimycin
"
DB00199," Sansac
"
DB00199," Stiemycin
"
DB00199," Taimoxin-F
"
DB00199," Theramycin Z
"
DB00199," Torlamicina
"
DB00199," Wemid
"
DB00199," Wyamycin S
"
DB00199,"EM
"
DB00199," Erythrocin Stearate
"
DB00199," Erythromycin ethylsuccinate
"
DB00199," Erythromycin glucoheptonate
"
DB00199," Erythromycin lactobionate
"
DB00199," Erythromycin oxime
"
DB00199," Erythromycin Stearate
"
DB00681,"Amphotericin B
"
DB00681,"Abelcet
"
DB00681," ABLC
"
DB00681," AmBisome
"
DB00681," Ampho-Moronal
"
DB00681," Amphocin
"
DB00681," Amphotec
"
DB00681," Amphotericin
"
DB00681," Amphozone
"
DB00681," Fungilin
"
DB00681," Fungisone
"
DB00681," Fungizone
"
DB00681," Fungizone Intravenous
"
DB00681," Halizon
"
DB00681," HSDB 3008 IAB
"
DB00681," LNS-AmB
"
DB00681," Mysteclin-F
"
DB00681," SinuNase
"
DB00681," Tegopen
"
DB00681,"AMPH-B
"
DB00681," Amphortericin B
"
DB00681," Amphotericine B
"
DB00681," Liposomal Amphotericin B
"
DB00316,"Acetaminophen
"
DB00316,"Abenol
"
DB00316," Abensanil
"
DB00316," Acamol
"
DB00316," Accu-Tap
"
DB00316," Acephen
"
DB00316," Aceta Elixir
"
DB00316," Aceta Tablets
"
DB00316," Acetagesic
"
DB00316," Acetalgin
"
DB00316," Actamin
"
DB00316," Actimol
"
DB00316," Algotropyl
"
DB00316," Alpiny
"
DB00316," Alpinyl
"
DB00316," Alvedon
"
DB00316," Amadil
"
DB00316," Aminofen
"
DB00316," Anacin-3
"
DB00316," Anaflon
"
DB00316," Anapap
"
DB00316," Anelix
"
DB00316," Anhiba
"
DB00316," Apacet
"
DB00316," Apadon
"
DB00316," Apamide
"
DB00316," Atasol
"
DB00316," Banesin
"
DB00316," Bayer Select
"
DB00316," Bickie-mol
"
DB00316," Calpol
"
DB00316," Captin
"
DB00316," Cetadol
"
DB00316," Clixodyne
"
DB00316," Conacetol
"
DB00316," Dafalgan
"
DB00316," Dapa X-S
"
DB00316," Darvocet
"
DB00316," Datril
"
DB00316," Dimindol
"
DB00316," Dirox
"
DB00316," Disprol
"
DB00316," Doliprane
"
DB00316," Dolprone
"
DB00316," Drixoral Plus
"
DB00316," Dularin
"
DB00316," Dymadon
"
DB00316," Dypap
"
DB00316," Elixodyne
"
DB00316," Enelfa
"
DB00316," Eneril
"
DB00316," Eu-Med
"
DB00316," Exdol
"
DB00316," Febridol
"
DB00316," Febrilix
"
DB00316," Febrinol
"
DB00316," Febro-Gesic
"
DB00316," Febrolin
"
DB00316," Fendon
"
DB00316," Feverall
"
DB00316," Fevor
"
DB00316," Finimal
"
DB00316," Gelocatil
"
DB00316," Genapap
"
DB00316," Genebs
"
DB00316," Hedex
"
DB00316," Homoolan
"
DB00316," Injectapap
"
DB00316," Janupap
"
DB00316," Korum
"
DB00316," Lestemp
"
DB00316," Liquagesic
"
DB00316," Liquiprin
"
DB00316," Lonarid
"
DB00316," Lyteca
"
DB00316," Momentum
"
DB00316," Multin
"
DB00316," Napafen
"
DB00316," Naprinol
"
DB00316," Nealgyl
"
DB00316," Nebs
"
DB00316," Neopap
"
DB00316," Neotrend
"
DB00316," Nobedon
"
DB00316," Oraphen-PD
"
DB00316," Ortensan
"
DB00316," Pacemo
"
DB00316," Painex
"
DB00316," Paldesic
"
DB00316," Panadol
"
DB00316," Panaleve
"
DB00316," Panasorb
"
DB00316," Panets
"
DB00316," Panex
"
DB00316," Panofen
"
DB00316," Papa-Deine
"
DB00316," Paracet
"
DB00316," Parapan
"
DB00316," Paraspen
"
DB00316," Parelan
"
DB00316," Parmol
"
DB00316," Pasolind
"
DB00316," Pasolind N
"
DB00316," Pedric
"
DB00316," Phenaphen
"
DB00316," Phenaphen Caplets
"
DB00316," Phendon
"
DB00316," Prompt
"
DB00316," Pyrinazine
"
DB00316," Redutemp
"
DB00316," Rivalgyl
"
DB00316," Robigesic
"
DB00316," Rounox
"
DB00316," Salzone
"
DB00316," Servigesic
"
DB00316," SK-Apap
"
DB00316," Snaplets-FR
"
DB00316," St. Joseph Fever Reducer
"
DB00316," Suppap
"
DB00316," Synalgos-Dc-A
"
DB00316," Tabalgin
"
DB00316," Talacen
"
DB00316," Tapanol
"
DB00316," Tapar
"
DB00316," Tavist Allergy/Sinus/Headache
"
DB00316," Temlo
"
DB00316," Tempanal
"
DB00316," Tempra
"
DB00316," Tibinide
"
DB00316," Tibizide
"
DB00316," Tisin
"
DB00316," Tisiodrazida
"
DB00316," Tizide
"
DB00316," Tralgon
"
DB00316," Tussapap
"
DB00316," Tylenol
"
DB00316," Valadol
"
DB00316," Valgesic
"
DB00316," Valorin
"
DB00316," Valorin Extra
"
DB00316,"Acetaminofen
"
DB00316," APAP
"
DB00316," Paracetamol
"
DB00316," Paracetamolo
"
DB00316," Paracetanol
"
DB00755,"Tretinoin
"
DB00755,"Aberel
"
DB00755," Accutane
"
DB00755," Airol
"
DB00755," Aknefug
"
DB00755," Aknoten
"
DB00755," Amnesteem
"
DB00755," Atra-IV
"
DB00755," Claravis
"
DB00755," Dermairol
"
DB00755," Eudyna
"
DB00755," Lsotretinoin
"
DB00755," Retisol-A
"
DB00755," Solage
"
DB00755," Sotret
"
DB00755," Stieva-A
"
DB00755," Stieva-a Forte
"
DB00755," Vitinoin
"
DB00755,"All Trans Retinoic Acid
"
DB00755," All Trans-Retinoic Acid
"
DB00755," ATRA
"
DB00755," beta-Retinoic Acid
"
DB00755," Retionic Acid
"
DB01238,"Aripiprazole
"
DB01238,"Abilify
"
DB01238," Abilitat
"
DB01238,"OPC 31
"
DB01238," OPC-14597
"
DB00391,"Sulpiride
"
DB00391,"Abilit
"
DB00391," Aiglonyl
"
DB00391," Alimoral
"
DB00391," Calmoflorine
"
DB00391," Championyl
"
DB00391," Coolspan
"
DB00391," Darleton
"
DB00391," Desmenat
"
DB00391," Dobren
"
DB00391," Dogmatil
"
DB00391," Dogmatyl
"
DB00391," Dolmatil
"
DB00391," Dresent
"
DB00391," Eglonil
"
DB00391," Eglonyl
"
DB00391," Enimon
"
DB00391," Equilid
"
DB00391," Eusulpid
"
DB00391," Fardalan
"
DB00391," Fidelan
"
DB00391," Guastil
"
DB00391," Isnamide
"
DB00391," Kylistro
"
DB00391," Levobren
"
DB00391," Levopraid
"
DB00391," Lisopiride
"
DB00391," Mariastel
"
DB00391," Meresa
"
DB00391," Miradol
"
DB00391," Mirbanil
"
DB00391," Misulvan
"
DB00391," Neogama
"
DB00391," Norestran
"
DB00391," Normum
"
DB00391," Nufarol
"
DB00391," Omiryl
"
DB00391," Omperan
"
DB00391," Ozoderpin
"
DB00391," Psicocen
"
DB00391," Pyrikappl
"
DB00391," Pyrkappl
"
DB00391," Restful
"
DB00391," Sernevin
"
DB00391," Splotin
"
DB00391," Stamonevrol
"
DB00391," Sulpitil
"
DB00391," Sulpride
"
DB00391," Suprium
"
DB00391," Sursumid
"
DB00391," Synedil
"
DB00391," Valirem
"
DB00391," Zemorcon
"
DB00391,"Levosulpirida 
"
DB00391," Levosulpiride
"
DB00391," Levosulpiride 
"
DB00391," Levosulpiridum 
"
DB00391," Sulpirid
"
DB00391," Sulpirida 
"
DB00391," Sulpiridum 
"
DB00391," Sulpyrid
"
DB00515,"Cisplatin
"
DB00515,"Abiplatin
"
DB00515," Biocisplatinum
"
DB00515," Briplatin
"
DB00515," Carboquone
"
DB00515," Cismaplat
"
DB00515," Cisplatine
"
DB00515," Cisplatyl
"
DB00515," Citoplationo
"
DB00515," Lederplatin
"
DB00515," Neoplatin
"
DB00515," Plastin
"
DB00515," Platamine
"
DB00515," Platidiam
"
DB00515," Platinoxan
"
DB00515," Randa
"
DB00515,"CDDP
"
DB00515," Cis-DDP
"
DB00515," Cis-Diamminedichloroplatinum
"
DB00515," Platinol
"
DB00515," Platinol-AQ
"
DB00515," Platinum Ammine Chloride
"
DB00515," Trans-DDP
"
DB00563,"Methotrexate
"
DB00563,"Abitrexate
"
DB00563," Antifolan
"
DB00563," Arbitrexate
"
DB00563," Emtexate
"
DB00563," Folex
"
DB00563," Ledertrexate
"
DB00563," Metatrexan
"
DB00563," Methotrate
"
DB00563," Mexate
"
DB00563," Rheumatrex
"
DB00563," Trexall
"
DB00563,"Amethopterin
"
DB00563," Amethopterine
"
DB00563," HDMTX
"
DB00563," L-Amethopterin
"
DB00563," Methopterin
"
DB00563," Methotextrate
"
DB00563," Methotrexat
"
DB00563," Methotrexatum
"
DB00563," Methylaminopterin
"
DB00563," Methylaminopterinum
"
DB00563," MTX
"
DB00563," N-Bismethylpteroylglutamic Acid
"
DB06705,"Gadofosveset trisodium
"
DB06705,"Ablavar
"
DB06705," Vasovist
"
DB06705," Gadofosveset
"
DB06705," MS-325 
"
DB00759,"Tetracycline
"
DB00759,"Abramycin
"
DB00759," Abricycline
"
DB00759," Achromycin
"
DB00759," Achromycin V
"
DB00759," Actisite
"
DB00759," Agromicina
"
DB00759," Ambramicina
"
DB00759," Ambramycin
"
DB00759," Amycin
"
DB00759," Bio-Tetra
"
DB00759," Biocycline
"
DB00759," Bristaciclin
"
DB00759," Bristaciclina
"
DB00759," Bristacycline
"
DB00759," Cefracycline
"
DB00759," Ciclibion
"
DB00759," Copharlan
"
DB00759," Criseociclina
"
DB00759," Cyclopar
"
DB00759," Cytome
"
DB00759," Democracin
"
DB00759," Deschlorobiomycin
"
DB00759," Dumocyclin
"
DB00759," Enterocycline
"
DB00759," Hostacyclin
"
DB00759," Lexacycline
"
DB00759," Limecycline
"
DB00759," Medocycline
"
DB00759," Mericycline
"
DB00759," Micycline
"
DB00759," Neocycline
"
DB00759," Omegamycin
"
DB00759," Orlycycline
"
DB00759," Panmycin
"
DB00759," Polycycline
"
DB00759," Polyotic
"
DB00759," Purocyclina
"
DB00759," Resteclin
"
DB00759," Retet
"
DB00759," Robitet
"
DB00759," Roviciclina
"
DB00759," SK-Tetracycline
"
DB00759," Solvocin
"
DB00759," Sumycin
"
DB00759," Tetra-CO
"
DB00759," Tetrabon
"
DB00759," Tetrachel
"
DB00759," Tetracycl
"
DB00759," Tetracycline II
"
DB00759," Tetracyn
"
DB00759," Tetradecin
"
DB00759," Tetrafil
"
DB00759," Tetramed
"
DB00759," Tetraverine
"
DB00759," Tetrex
"
DB00759," Topicycline
"
DB00759," Tsiklomistsin
"
DB00759," Tsiklomitsin
"
DB00759," Veracin
"
DB00759," Vetacyclinum
"
DB00759,"Tetracycline HCl
"
DB01229,"Paclitaxel
"
DB01229,"Abraxane
"
DB01229," Epitaxol
"
DB01229," Onxol
"
DB01229," Paxceed
"
DB01229," Paxene
"
DB01229," Taxol
"
DB01229," Taxol A
"
DB01229," Vascular Wrap
"
DB01229," Xorane
"
DB01229,"7-epi-Paclitaxel
"
DB01229," 7-epi-Taxol
"
DB01229," 7-Epipaclitaxel
"
DB01229," 7-Epitaxol
"
DB01229," ABI-007
"
DB01229," Conventional Paclitaxel 
"
DB01229," Paclitaxel (Conventional)
"
DB00632,"Docosanol
"
DB00632,"Abreva
"
DB00632,"Behenyl alcohol
"
DB00347,"Trimethadione
"
DB00347,"Absentol
"
DB00347," Absetil
"
DB00347," Convenixa
"
DB00347," Convexina
"
DB00347," Edion
"
DB00347," Epidione
"
DB00347," Epidone
"
DB00347," Epixal
"
DB00347," Etydion
"
DB00347," Mino-Aleviatin
"
DB00347," Minoaleuiatin
"
DB00347," Minoaleviatin
"
DB00347," Neo-Absentol
"
DB00347," Petidion
"
DB00347," Petidon
"
DB00347," Petilep
"
DB00347," Petimalin
"
DB00347," Pitmal
"
DB00347," Ptimal
"
DB00347," Tioxanona
"
DB00347," Tredione
"
DB00347," Tricione
"
DB00347," Tridilona
"
DB00347," Tridion
"
DB00347," Tridione
"
DB00347," Tridone
"
DB00347," Trilidona
"
DB00347," Trimedal
"
DB00347," Trimedone
"
DB00347," Trimethin
"
DB00347," Trimetin
"
DB00347," Trioxanona
"
DB00347," Triozanona
"
